('să', 31.6849625869178)
('el', 28.1949701028177)
('tară', 23.4947986496491)
('tu', 23.2963818173994)
('ți', 22.1870511665453)
('astfel', 19.3699085650542)
('al', 19.14028048039)
('domn', 18.9610848161991)
('eu', 17.9974243841802)
('dulce', 17.9227462455041)
('ce', 16.0354140136615)
('român', 15.2256552297085)
('în', 13.7745569713281)
('de', 12.8068023539395)
('si', 12.5090624598975)
('cel', 12.4610277791371)
('însă', 12.4310333747093)
('fi', 12.2693616753768)
('țar', 11.7173898906077)
('nu', 11.5540546823334)
('oaste', 11.3745385571891)
('zice', 11.3228276862667)
('d', 11.1461701594704)
('ei', 10.9295582346116)
('aur', 10.7613292734227)
('șină', 10.1987267485229)
('dar', 9.54622054141034)
('mare', 9.38357677999557)
('luptă', 8.86600390492464)
('că', 8.84140340093037)
('ștefan', 8.56485696462179)
('cu', 8.55853749300071)
('la', 8.4809924516449)
('turc', 8.40882674214428)
('vrea', 8.21318897078942)
('răpi', 7.91780945689148)
('către', 7.8569240147228)
('vorbi', 7.79291505272988)
('meu', 7.64525625068446)
('mormânt', 7.56024202832862)
('pentru', 7.52805353148875)
('floare', 7.52675124597495)
('pieri', 7.4290879549548)
('mai', 7.26824776132248)
('au', 7.198339415038)
('sân', 7.18752317893974)
('mână', 7.12495545031532)
('dac', 6.94144208242811)
('tânăr', 6.92303663083555)
('un', 6.92291990783048)
('moarte', 6.91270103691182)
('cădea', 6.85028132019881)
('străin', 6.8310873991708)
('mândru', 6.74959559765104)
('pe', 6.61134164368691)
('noapte', 6.59367697095618)
('iată', 6.55306565668653)
('vorbă', 6.55026756500217)
('ăst', 6.51028691340106)
('căpitan', 6.49780862633034)
('astăzi', 6.38340308277626)
('trăi', 6.29919809920097)
('întrista', 6.29755466890933)
('doamnă', 6.18616721646217)
('spune', 6.15204271906688)
('viață', 5.90481940608602)
('nostru', 5.89194571036063)
('tron', 5.85886930539017)
('ai', 5.78907887663469)
('da', 5.77997043574902)
('cupă', 5.7529943673383)
('nobil', 5.65384615384615)
('său', 5.63562200075061)
('acest', 5.62859781172103)
('foc', 5.52307058147088)
('putea', 5.49795265032313)
('undă', 5.47888255877479)
('apoi', 5.24103381322834)
('roș', 5.20682786463358)
('amor', 5.17367898074505)
('șa', 5.11038889601634)
('ca', 5.00584675921308)
('geană', 4.98840922640741)
('timp', 4.87818865343705)
('inimă', 4.87688967344958)
('scăpa', 4.81994477184766)
('întra', 4.77732085577597)
('când', 4.73200522758596)
('fâță', 4.68409422896672)
('mircea', 4.65710291651682)
('săra', 4.65565603589883)
('îndată', 4.65019473417407)
('străluc', 4.64762135159752)
('încă', 4.64159803755371)
('face', 4.63986803535364)
('avea', 4.63279001249504)
('boier', 4.59509414042749)
('ochi', 4.58815694709851)
('urmă', 4.54905999397751)
('plânge', 4.54612211548875)
('înconjura', 4.42877086361761)
('frumos', 4.42358557532628)
('ta', 4.40804199866196)
('plin', 4.38103024389087)
('lăsa', 4.37075731731514)
('sol', 4.34695848755037)
('iară', 4.27152063495932)
('dori', 4.27109161025399)
('căta', 4.23141476150551)
('drag', 4.20889427478713)
('fără', 4.16743998169841)
('deșert', 4.16735497622455)
('bât', 4.16020933514563)
('curma', 4.11838464133124)
('arunca', 4.04202033176469)
('tină', 4.00639299292578)
('căci', 3.97243990326619)
('poartă', 3.97151962857692)
('bătrân', 3.96585570172555)
('mur', 3.94210086286109)
('armă', 3.93538256528464)
('baștă', 3.92307692307692)
('monastire', 3.92307692307692)
('merge', 3.92163029594162)
('învinge', 3.90882677930192)
('lăcrimioară', 3.86211901306241)
('bărbăție', 3.82572794437201)
('mâine', 3.81383723910609)
('mumă', 3.76002835171311)
('nor', 3.75210915853847)
('trist', 3.75007927956671)
('închina', 3.74198224375125)
('datorie', 3.71256026930801)
('tău', 3.69461898509194)
('din', 3.65430365186168)
('sub', 3.64046230430122)
('dalb', 3.62967359642074)
('mihai', 3.61462022159901)
('lacrimă', 3.60379125031405)
('cură', 3.59703093784089)
('pământ', 3.57718327349779)
('x', 3.55873135113971)
('chiar', 3.54835427212852)
('jug', 3.54404941496925)
('minut', 3.54048974461757)
('cela', 3.47497354537874)
('zbura', 3.47192659843242)
('cânta', 3.46603033207961)
('om', 3.45428312900602)
('pleca', 3.44808105233411)
('turbă', 3.44671078156254)
('feric', 3.44322101798731)
('tot', 3.42610123942275)
('mei', 3.42369764233849)
('abate', 3.41038557823916)
('zdrobi', 3.38842336458353)
('car', 3.37957446952255)
('orice', 3.35647095978053)
('oară', 3.34600646834014)
('plăcea', 3.34389031740366)
('pasă', 3.33811077019406)
('somn', 3.29271977000679)
('bărbat', 3.28472393716409)
('faptă', 3.2771846537097)
('trage', 3.23707413717257)
('vostru', 3.17139527325572)
('după', 3.14165423979932)
('strigă', 3.10464721431973)
('prin', 3.10116766505339)
('vărsa', 3.09094397854236)
('îmbăta', 3.07171734365804)
('numai', 3.0716955480511)
('venit', 3.06493922915656)
('veda', 2.98491358783832)
('doi', 2.96811876098826)
('căi', 2.94242292588359)
('rar', 2.9402382726791)
('luce', 2.93431073876618)
('an', 2.92548119058568)
('ungur', 2.91831683168317)
('slăbiciune', 2.91672307015466)
('sânge', 2.90958168576125)
('săruta', 2.89529737775627)
('rană', 2.89520911411716)
('lumină', 2.88352811161832)
('prăda', 2.87937062937063)
('stinge', 2.86922212555579)
('gânditor', 2.85738890745927)
('locaș', 2.85477955220119)
('frate', 2.8528282372419)
('iubi', 2.8407903468285)
('lume', 2.836938943296)
('june', 2.83655102325295)
('soție', 2.82951795528952)
